# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
1.360478238563900440e-04 7.839858291134029766e-01 1.021229664355427502e-01 1.138912044510543287e-01
1.403320560400014535e-04 7.728307137990728659e-01 1.006698872796117916e-01 1.264993989213153425e-01
1.441345793764555296e-04 7.611785372835154773e-01 9.915206031513079665e-02 1.396694024013537261e-01
1.474480370064371959e-04 7.490468255423314847e-01 9.757176849741810987e-02 1.533814059602503499e-01
1.502674451622429950e-04 7.364538258187043329e-01 9.593138873500184349e-02 1.676147854462938236e-01
1.525902006625358778e-04 7.234184791775448709e-01 9.423338831448879738e-02 1.823481325079662763e-01
1.544160749788630097e-04 7.099603920161401405e-01 9.248032118950644254e-02 1.975592867943534170e-01
1.557471949419287542e-04 6.960998065741308416e-01 9.067482413929572882e-02 2.132253692865733741e-01
1.565880102346653142e-04 6.818575704871590037e-01 8.881961280273142911e-02 2.293228167101095671e-01
1.569452478971875009e-04 6.672551054299669104e-01 8.691747759373380511e-02 2.458274169762993400e-01
1.568278541453770481e-04 6.523143748961072186e-01 8.497127950421307085e-02 2.627143455996797661e-01
1.562469238796504846e-04 6.370578511627187357e-01 8.298394580086049244e-02 2.799582030364207164e-01
1.552156183329235430e-04 6.215084814900538879e-01 8.095846562225672560e-02 2.975330528876893865e-01
1.537490713765429762e-04 6.056896536065925485e-01 7.889788548292026027e-02 3.154124609104871357e-01
1.518642850695356666e-04 5.896251605316584765e-01 7.680530469105723013e-02 3.335695347772842378e-01
1.495800150995493110e-04 5.733391647884408249e-01 7.468387068690585107e-02 3.519769645246533241e-01
1.469166468229643582e-04 5.568561620612523244e-01 7.253677430868527010e-02 3.706070636300623500e-01
1.438960626664740261e-04 5.402009443516837539e-01 7.036724499327096094e-02 3.894318106550452852e-01
1.405415017026271100e-04 5.233985626890733656e-01 6.817854591881394866e-02 4.084228913921125748e-01
1.368774122571211926e-04 5.064742894513603044e-01 6.597396909660846465e-02 4.275517414520312864e-01
1.329292984457868020e-04 4.894535803530453144e-01 6.375683041959684383e-02 4.467895892273578973e-01
1.287235615738314303e-04 4.723620361573580007e-01 6.153046467494854843e-02 4.661074991676933954e-01
1.242873373590699308e-04 4.552253641702796449e-01 5.929822052822408818e-02 4.854764153014962669e-01
1.196483299640882151e-04 4.380693395743114893e-01 5.706345548666369449e-02 5.048672049390248162e-01
1.148346438396660892e-04 4.209197666601518506e-01 5.482953084917729925e-02 5.242507024906708502e-01
1.098746143930849769e-04 4.038024400145919790e-01 5.259980665063201943e-02 5.435977533347760016e-01
1.047966385001679437e-04 3.867431057230084068e-01 5.037763660804051025e-02 5.628792576689510829e-01
9.962900587897835242e-05 3.697674226448071089e-01 4.816636307625221658e-02 5.820662142789406746e-01
9.439973233607642665e-05 3.529009238200648824e-01 4.596931202073478717e-02 6.011297641592003860e-01
8.913639588311618716e-05 3.361689780654151249e-01 4.378978801500660323e-02 6.200412339195782163e-01
8.386597670247257247e-05 3.195967518169453569e-01 4.163106927024479154e-02 6.387721789128097960e-01
7.861470191560158646e-05 3.032091712774913628e-01 3.949640270454551905e-02 6.572944260179631737e-01
7.340789607714055906e-05 2.870308849252711791e-01 3.738899905925158196e-02 6.755801160154772944e-01
6.826983828152539176e-05 2.710862264402433830e-01 3.531202806969413466e-02 6.936017454900624823e-01
6.322362672733799647e-05 2.553991781039557374e-01 3.326861369761147103e-02 7.113322081984327916e-01
5.829105153800299272e-05 2.399933347279330498e-01 3.126182943241628820e-02 7.287448358396506620e-01
5.349247658604546477e-05 2.248918681648636175e-01 2.929469366837850197e-02 7.458134381667579360e-01
4.884673101227638651e-05 2.101174924559601198e-01 2.737016516467744021e-02 7.625123423793624955e-01
4.437101107127642251e-05 1.956924296669225738e-01 2.549113859515200753e-02 7.788164317379254742e-01
4.008079287080133784e-05 1.816383764638894727e-01 2.366044019444268898e-02 7.947011833416678384e-01
3.598975650559883008e-05 1.679764714796551095e-01 2.188082350707432067e-02 8.101427050132705698e-01
3.210972201602242313e-05 1.547272635192455947e-01 2.015496524587523375e-02 8.251177712348791715e-01
2.845059752915894807e-05 1.419106806526613251e-01 1.848546126595923544e-02 8.396038580813793839e-01
2.502033986547085042e-05 1.295460002413477696e-01 1.687482266033701883e-02 8.535791770983152116e-01
2.182492781743778436e-05 1.176518199433972400e-01 1.532547198301731362e-02 8.670227080735853908e-01
1.886834822916683222e-05 1.062460297412041177e-01 1.383973960529483183e-02 8.799142306535010505e-01
1.615259492752277694e-05 9.534578503364121715e-02 1.241986021070357049e-02 8.922343547556552679e-01
1.367768047675385619e-05 8.496748083330174506e-02 1.106796943391785693e-02 9.039645497327803980e-01
1.144166065020417079e-05 7.512672710771206575e-02 9.786100648667861446e-03 9.150871722436200173e-01
9.440671435015509936e-06 6.583832530176403353e-02 8.576181909522528901e-03 9.255854927887134931e-01
7.668978309196812929e-06 5.711624607695076072e-02 7.440033052175110129e-03 9.354437208708741291e-01
6.119037455539284925e-06 4.897360830136898713e-02 6.379362956654477390e-03 9.446470287419765910e-01
4.781568504032344145e-06 4.142265932295685626e-02 5.395766977692839639e-03 9.531815736993503041e-01
3.645638324128782024e-06 3.447475655730947164e-02 4.490724546331481548e-03 9.610345188963590468e-01
2.698755320844687960e-06 2.814035042111751039e-02 3.665596946809734913e-03 9.681940526320726992e-01
1.926973624663592683e-06 2.242896864407628588e-02 2.921625273014372137e-03 9.746494060829092865e-01
1.315006504944129173e-06 1.734920199937850516e-02 2.259928569716129765e-03 9.803908694309053651e-01
8.463482803843171248e-07 1.290869151586593322e-02 1.681502166808734877e-03 9.854098063173253319e-01
5.034039484764913393e-07 9.114117308391400663e-03 1.187216224337928061e-03 9.896986664672706713e-01
2.676257094515035211e-07 5.971189426767997688e-03 7.778145404741532154e-04 9.932509960327577936e-01
1.196555208395124614e-07 3.484642270651261420e-03 4.539138239884055182e-04 9.960614439053603331e-01
3.947279950910036260e-08 1.658240855881398801e-03 2.160045105135677268e-04 9.981257546336050890e-01
6.546545309593299586e-09 4.948738414338738067e-04 6.446288035044656084e-05 9.994406632782156796e-01
7.370521238901998772e-06 8.718080021411067637e-01 1.279716462328549520e-01 2.203516260382287761e-04
1.713028551654732865e-05 8.709880569612440393e-01 1.278512874678172095e-01 1.160655570938640135e-03
2.684020522345192437e-05 8.695142072543267098e-01 1.276349428451126755e-01 2.850849900560559202e-03
3.645066223638825667e-05 8.673883418967399672e-01 1.273228896306300983e-01 5.288768472629934436e-03
4.592478505023939108e-05 8.646136181961199263e-01 1.269155912817532261e-01 8.470790522126903088e-03
5.522722870297606371e-05 8.611941999923766744e-01 1.264136590035258578e-01 1.239214100409752328e-02
6.432365424607825301e-05 8.571352272101959713e-01 1.258178472792994551e-01 1.704692551050451810e-02
7.318080325191599154e-05 8.524428036188811397e-01 1.251290520740161449e-01 2.242814430710277085e-02
8.176664400251969038e-05 8.471239864527090324e-01 1.243483093105923754e-01 2.852770423669859223e-02
9.005052610478183023e-05 8.411867753971922212e-01 1.234767932532260248e-01 3.533643134958180942e-02
9.800333119938287756e-05 8.346401004014729619e-01 1.225158147183925683e-01 4.284408488013446981e-02
1.055976161448899227e-04 8.274938081790124134e-01 1.214668190932970404e-01 5.103937272769060174e-02
1.128077470577578919e-04 8.197586473646154559e-01 1.203313841570918807e-01 5.990996847829260785e-02
1.196100231757748046e-04 8.114462523308046960e-01 1.191112177053019194e-01 6.944252996389332910e-02
1.259827897433618668e-04 8.025691256794914574e-01 1.178081549797980188e-01 7.962271934071052382e-02
1.319065392418042792e-04 7.931406194316499292e-01 1.164241559076517052e-01 9.043522466069831012e-02
1.373640003803151995e-04 7.831749149414868327e-01 1.149613021527604584e-01 1.018637829057527089e-01
1.423402143463807826e-04 7.726870015644020651e-01 1.134217939845435508e-01 1.138912044510543287e-01
1.468225978938649901e-04 7.616926541103385961e-01 1.118079469683460614e-01 1.264993989213153425e-01
1.508009929275064167e-04 7.502084091161566048e-01 1.101221884824896691e-01 1.396694024013537261e-01
1.542677023235868527e-04 7.382515399725650962e-01 1.083670540671846094e-01 1.533814059602503499e-01
1.572175118086026021e-04 7.258400309429250408e-01 1.065451836107811356e-01 1.676147854462938236e-01
1.596476978006617200e-04 7.129925501129454890e-01 1.046593173790882902e-01 1.823481325079662763e-01
1.615580212015703258e-04 6.997284213119208118e-01 1.027122918937257157e-01 1.975592867943534170e-01
1.629507072107455080e-04 6.860675950477204132e-01 1.007070356657061572e-01 2.132253692865733741e-01
1.638304113147977139e-04 6.720306184992287379e-01 9.864656479066169492e-02 2.293228167101095671e-01
1.642041716882799280e-04 6.576386046113620321e-01 9.653397841233857246e-02 2.458274169762993400e-01
1.640813483213052063e-04 6.429132003391379024e-01 9.437245406118233149e-02 2.627143455996797661e-01
1.634735492680024172e-04 6.278765540885551388e-01 9.216524287502408930e-02 2.799582030364207164e-01
1.623945444855908957e-04 6.125512824032554038e-01 8.991566470905520969e-02 2.975330528876893865e-01
1.608601678068386301e-04 5.969604359470664923e-01 8.762710314244637200e-02 3.154124609104871357e-01
1.588882076583269089e-04 5.811274648335957860e-01 8.530300038912003169e-02 3.335695347772842378e-01
1.564982872028841470e-04 5.650761833550153046e-01 8.294685212033137134e-02 3.519769645246533241e-01
1.537117346463902768e-04 5.488307341630926928e-01 8.056220220684495725e-02 3.706070636300623500e-01
1.505514445065055942e-04 5.324155519563396055e-01 7.815263738861510934e-02 3.894318106550452852e-01
1.470417306933982204e-04 5.158553267278997989e-01 7.572178187998757082e-02 4.084228913921125748e-01
1.432081722999309164e-04 4.991749666294347798e-01 7.327329191853393375e-02 4.275517414520312864e-01
1.390774530407794078e-04 4.823995605069160142e-01 7.081085026572614405e-02 4.467895892273578973e-01
1.346771953161830793e-04 4.655543401645967916e-01 6.833816066770975750e-02 4.661074991676933954e-01
1.300357899065360116e-04 4.486646424139849043e-01 6.585894228451882881e-02 4.854764153014962669e-01
1.251822223283205438e-04 4.317558709648694482e-01 6.337692409610568012e-02 5.048672049390248162e-01
1.201458969000673946e-04 4.148534582157287209e-01 6.089583929360042891e-02 5.242507024906708502e-01
1.149564595788503196e-04 3.979828270009865276e-01 5.841941966423747079e-02 5.435977533347760016e-01
1.096436206332855481e-04 3.811693523526561433e-01 5.595138997839277373e-02 5.628792576689510829e-01
1.042369782180424808e-04 3.644383233338833739e-01 5.349546238717589608e-02 5.820662142789406746e-01
9.876584390752072185e-05 3.478149050017971255e-01 5.105533083900254399e-02 6.011297641592003860e-01
9.325907123262436858e-05 3.313241005568760000e-01 4.863466552354578365e-02 6.200412339195782163e-01
8.774488824458935034e-05 3.149907137357670361e-01 4.623710735142311234e-02 6.387721789128097960e-01
8.225073510367638297e-05 2.988393115041148018e-01 4.386626247792196898e-02 6.572944260179631737e-01
7.680310765842696260e-05 2.828941871055219437e-01 4.152569687900081741e-02 6.755801160154772944e-01
7.142740794327413756e-05 2.671793235222128526e-01 3.921893098772460950e-02 6.936017454900624823e-01
6.614780247881320622e-05 2.517183574023665882e-01 3.694943439920062023e-02 7.113322081984327916e-01
6.098708921028849319e-05 2.365345435083683334e-01 3.472062065198094905e-02 7.287448358396506620e-01
5.596657386606803400e-05 2.216507197394628204e-01 3.253584209377924363e-02 7.458134381667579360e-01
5.110595645944877803e-05 2.070892727814116485e-01 3.039838483922585599e-02 7.625123423793624955e-01
4.642322859436516334e-05 1.928721044348299385e-01 2.831146382724458732e-02 7.788164317379254742e-01
4.193458216887743854e-05 1.790205986728458099e-01 2.627821798548635179e-02 7.947011833416678384e-01
3.765433000007795925e-05 1.655555894776364889e-01 2.430170550909294125e-02 8.101427050132705698e-01
3.359483882070680706e-05 1.524973295042266752e-01 2.238489926089409776e-02 8.251177712348791715e-01
2.976647502173837076e-05 1.398654596186676979e-01 2.053068229995297367e-02 8.396038580813793839e-01
2.617756343702914315e-05 1.276789793564867548e-01 1.874184354519803364e-02 8.535791770983152116e-01
2.283435938606136173e-05 1.159562183457639728e-01 1.702107358065063636e-02 8.670227080735853908e-01
1.974103410971696630e-05 1.047148087379247139e-01 1.537096060857423563e-02 8.799142306535010505e-01
1.689967365197121008e-05 9.397165868771284458e-02 1.379398655663194306e-02 8.922343547556552679e-01
1.431029115818531506e-05 8.374292692230289603e-02 1.229252334491670595e-02 9.039645497327803980e-01
1.197085247866768961e-05 7.404399843789577496e-02 1.086882931848426326e-02 9.150871722436200173e-01
9.877314884891821148e-06 6.488946136051021440e-02 9.525045850776292511e-03 9.255854927887134931e-01
8.023678625694881909e-06 5.629308500604257581e-02 8.263194123083239528e-03 9.354437208708741291e-01
6.402050972416822057e-06 4.826779917306456280e-02 7.085172084958846206e-03 9.446470287419765910e-01
5.002722325748539072e-06 4.082567470036435608e-02 5.992751600285284308e-03 9.531815736993503041e-01
3.814253883499350224e-06 3.397790532011890630e-02 4.987575783522046891e-03 9.610345188963590468e-01
2.823576298015337385e-06 2.773479083729668559e-02 4.071156530630559711e-03 9.681940526320726992e-01
2.016098685003370187e-06 2.210572166766355817e-02 3.244872249427155353e-03 9.746494060829092865e-01
1.375827282457783925e-06 1.709916477392825485e-02 2.509965795166324565e-03 9.803908694309053651e-01
8.854929996437141727e-07 1.272265106219350184e-02 1.867542620481166260e-03 9.854098063173253319e-01
5.266870420845224301e-07 8.982764373293927740e-03 1.318569159435400984e-03 9.896986664672706713e-01
2.800037499176801139e-07 5.885132463631648214e-03 8.638715036105582001e-04 9.932509960327577936e-01
1.251897457911750943e-07 3.434421500550621786e-03 5.041345940890451516e-04 9.960614439053603331e-01
4.129846831587641400e-08 1.634342238368668987e-03 2.399031280261865184e-04 9.981257546336050890e-01
6.849331626056997924e-09 4.877417046206256046e-04 7.159501716369476298e-05 9.994406632782156796e-01
7.685123541229885660e-06 8.584933805755019520e-01 1.412862677984598192e-01 2.203516260382287761e-04
1.786147223840293049e-05 8.576859579461866279e-01 1.411533864828746765e-01 1.160655570938640135e-03
2.798584880611784431e-05 8.562346174970920654e-01 1.409145326023473199e-01 2.850849900560559202e-03
3.800651722808383049e-05 8.541412192568822448e-01 1.405700122704877653e-01 5.288768472629934436e-03
4.788503218099332998e-05 8.514088723134520809e-01 1.401203371644211271e-01 8.470790522126903088e-03
5.758454004337908486e-05 8.480416769147822720e-01 1.395661820811201492e-01 1.239214100409752328e-02
6.706923614782361734e-05 8.440446944864492540e-01 1.389083800030462834e-01 1.704692551050451810e-02
7.630444246860272519e-05 8.394239355784021139e-01 1.381479201144950042e-01 2.242814430710277085e-02
8.525676005035695971e-05 8.341863496438434167e-01 1.372859461194579911e-01 2.852770423669859223e-02
9.389423022286699436e-05 8.283398141936950676e-01 1.363237544567230675e-01 3.533643134958180942e-02
1.021864917428183810e-04 8.218931227951291607e-01 1.352627923247363695e-01 4.284408488013446981e-02
1.101049300895503414e-04 8.148559717784220613e-01 1.341046554938872815e-01 5.103937272769060174e-02
1.176228172264016827e-04 8.072389456206696678e-01 1.328510859010376688e-01 5.990996847829260785e-02
1.247154407511261490e-04 7.990535010093225976e-01 1.315039690267841288e-01 6.944252996389332910e-02
1.313602215995729092e-04 7.903119496012530609e-01 1.300653310580364153e-01 7.962271934071052382e-02
1.375368195968144675e-04 7.810274394997083203e-01 1.285373358395933696e-01 9.043522466069831012e-02
1.432272262466928242e-04 7.712139354752386433e-01 1.269222816190086478e-01 1.018637829057527089e-01
1.484158442368235375e-04 7.608861979594510050e-01 1.252225975894946108e-01 1.138912044510543287e-01
1.530895532195445806e-04 7.500597608427005403e-01 1.234408402359841728e-01 1.264993989213153425e-01
